"invoice_number";"buy_code";"inv_date";"pay_code";"inv_price";"cus_id"
7945;"INT";"2005-02-12";"AMEX";27.58;6568
7946;"STO";"2005-02-12";"AMEX";41.53;3839
7947;"STO";"2005-02-12";"AMEX";79.26;6569
7948;"INT";"2005-02-12";"AMEX";50.99;2355
7949;"TEL";"2005-02-12";"MAST";23.26;2326
7950;"STO";"2005-02-12";"OTHE";25.36;3883
7951;"STO";"2005-02-12";"MAST";12.83;1034
7952;"INT";"2005-02-12";"AMEX";20.78;6570
7953;"STO";"2005-02-12";"VISA";67.91;6571
7954;"INT";"2005-02-12";"AMEX";41.29;5101
7955;"TEL";"2005-02-12";"OTHE";18.5;6572
7956;"TEL";"2005-02-12";"AMEX";117.25;3300
7957;"INT";"2005-02-12";"VISA";78.41;6573
7958;"STO";"2005-02-12";"MAST";44.91;6574
7959;"STO";"2005-02-14";"CHEC";24.48;3055
7960;"STO";"2005-02-14";"AMEX";29.63;6575
7961;"TEL";"2005-02-14";"VISA";25.08;6576
7962;"STO";"2005-02-14";"MAST";48.57;6294
7963;"INT";"2005-02-14";"VISA";34.2;5107
7964;"STO";"2005-02-14";"MAST";27.97;6577
7965;"TEL";"2005-02-14";"MAST";22.16;6578
7966;"INT";"2005-02-14";"MAST";79.26;5261
7967;"STO";"2005-02-14";"MAST";43.57;5719
7968;"STO";"2005-02-14";"MAST";53.1;6579
7969;"TEL";"2005-02-14";"OTHE";22.12;4376
7970;"INT";"2005-02-14";"MAST";20.78;6580
7971;"TEL";"2005-02-14";"MAST";27.36;3926
7972;"TEL";"2005-02-14";"OTHE";22.79;5602
7973;"INT";"2005-02-14";"AMEX";16.31;1487
7974;"TEL";"2005-02-14";"VISA";25.63;6581
7975;"STO";"2005-02-14";"AMEX";28.51;1516
7976;"INT";"2005-02-14";"MAST";53.63;6582
7977;"STO";"2005-02-14";"MAST";20.78;2856
7978;"TEL";"2005-02-14";"MAST";26.66;1744
7979;"TEL";"2005-02-14";"OTHE";22.79;6583
7980;"TEL";"2005-02-14";"MAST";46.09;2610
7981;"INT";"2005-02-14";"MAST";115.82;1370
7982;"STO";"2005-02-14";"OTHE";20.78;6584
7983;"TEL";"2005-02-14";"CHEC";12.83;5420
7984;"STO";"2005-02-14";"CHEC";20.78;6585
7985;"INT";"2005-02-14";"AMEX";41.43;1453
7986;"STO";"2005-02-14";"AMEX";15.96;6586
7987;"STO";"2005-02-15";"MAST";41.96;6587
7988;"STO";"2005-02-15";"AMEX";76.35;6588
7989;"TEL";"2005-02-15";"MAST";15.96;6589
7990;"INT";"2005-02-15";"AMEX";25.6;6590
7991;"TEL";"2005-02-15";"CHEC";41.03;6591
7992;"STO";"2005-02-15";"MAST";18.64;2981
7993;"INT";"2005-02-15";"AMEX";66.58;3855
7994;"TEL";"2005-02-15";"AMEX";15.96;6592
7995;"INT";"2005-02-15";"AMEX";54.75;6593
7996;"STO";"2005-02-15";"OTHE";20.51;6594
7997;"INT";"2005-02-15";"OTHE";16.31;6595
7998;"INT";"2005-02-15";"OTHE";53.63;6596
7999;"INT";"2005-02-15";"MAST";22.79;4695
8000;"STO";"2005-02-15";"MAST";163.27;6597
8001;"INT";"2005-02-15";"OTHE";25.36;6598
8002;"TEL";"2005-02-15";"AMEX";15.05;6599
8003;"TEL";"2005-02-15";"AMEX";25.63;3268
8004;"STO";"2005-02-15";"VISA";41.43;6600
8005;"INT";"2005-02-15";"OTHE";59.28;6601
8006;"STO";"2005-02-15";"OTHE";27.97;6602
8007;"STO";"2005-02-15";"CHEC";66.39;1722
8008;"INT";"2005-02-15";"AMEX";30.3;5770
8009;"TEL";"2005-02-15";"CHEC";29.16;6468
8010;"STO";"2005-02-15";"CHEC";34.67;4895
8011;"TEL";"2005-02-15";"OTHE";43.54;4388
8012;"TEL";"2005-02-16";"VISA";25.36;6603
8013;"TEL";"2005-02-16";"MAST";30.3;6034
8014;"STO";"2005-02-16";"OTHE";108.06;6604
8015;"STO";"2005-02-16";"CASH";27.36;6605
8016;"TEL";"2005-02-16";"AMEX";12.83;5666
8017;"STO";"2005-02-16";"AMEX";15.96;6606
8018;"STO";"2005-02-16";"OTHE";25.08;2781
8019;"TEL";"2005-02-16";"AMEX";49.83;3450
8020;"STO";"2005-02-16";"VISA";20.51;3719
8021;"STO";"2005-02-16";"OTHE";52.44;6607
8022;"STO";"2005-02-16";"AMEX";30.3;6608
8023;"INT";"2005-02-16";"MAST";22.79;6609
8024;"STO";"2005-02-16";"VISA";47.03;6610
8025;"STO";"2005-02-16";"OTHE";13.67;6611
8026;"INT";"2005-02-16";"AMEX";59.09;4416
8027;"STO";"2005-02-16";"AMEX";70.97;3881
8028;"STO";"2005-02-16";"MAST";20.51;5695
8029;"STO";"2005-02-16";"OTHE";23.03;5059
8030;"STO";"2005-02-16";"AMEX";25.36;4874
8031;"INT";"2005-02-16";"AMEX";27.97;4632
8032;"TEL";"2005-02-16";"AMEX";22.51;6612
8033;"INT";"2005-02-16";"CHEC";15.96;1232
8034;"TEL";"2005-02-16";"OTHE";25.36;4355
8035;"INT";"2005-02-16";"MAST";41.03;3544
8036;"INT";"2005-02-17";"AMEX";29.16;6613
8037;"INT";"2005-02-17";"AMEX";50.06;2373
8038;"TEL";"2005-02-17";"AMEX";40.44;6614
8039;"STO";"2005-02-17";"AMEX";32.24;6615
8040;"STO";"2005-02-17";"AMEX";20.58;6539
8041;"INT";"2005-02-17";"MAST";43.21;5071
8042;"INT";"2005-02-17";"OTHE";11.39;6616
8043;"STO";"2005-02-17";"MAST";110.21;5377
8044;"TEL";"2005-02-17";"MAST";46.11;6617
8045;"STO";"2005-02-17";"MAST";30.3;4326
8046;"STO";"2005-02-17";"AMEX";17.3;6240
8047;"STO";"2005-02-17";"AMEX";18.64;4331
8048;"INT";"2005-02-17";"OTHE";27.97;5481
8049;"TEL";"2005-02-17";"MAST";20.98;6618
8050;"STO";"2005-02-17";"AMEX";13.86;6619
8051;"TEL";"2005-02-17";"AMEX";13.86;2265
8052;"STO";"2005-02-17";"OTHE";50.99;1616
8053;"INT";"2005-02-17";"AMEX";41.04;6620
8054;"TEL";"2005-02-17";"AMEX";52.44;4342
8055;"STO";"2005-02-18";"MAST";13.86;6408
8056;"INT";"2005-02-18";"OTHE";41.2;5613
8057;"INT";"2005-02-18";"MAST";11.39;5752
8058;"STO";"2005-02-18";"VISA";22.12;3079
8059;"INT";"2005-02-18";"CHEC";43.37;5424
8060;"STO";"2005-02-18";"OTHE";45.78;5818
8061;"STO";"2005-02-18";"MAST";62.43;6084
8062;"TEL";"2005-02-18";"OTHE";38.19;2471
8063;"TEL";"2005-02-18";"MAST";20.51;3926
8064;"INT";"2005-02-18";"VISA";25.36;5696
8065;"INT";"2005-02-18";"OTHE";13.86;6621
8066;"STO";"2005-02-18";"AMEX";22.79;6622
8067;"TEL";"2005-02-18";"AMEX";37.07;6356
8068;"TEL";"2005-02-18";"MAST";18.64;2481
8069;"TEL";"2005-02-18";"OTHE";13.86;6402
8070;"TEL";"2005-02-18";"MAST";22.79;5573
8071;"INT";"2005-02-18";"AMEX";52.84;6623
8072;"TEL";"2005-02-18";"OTHE";16.31;6624
8073;"INT";"2005-02-18";"MAST";117.76;6625
8074;"TEL";"2005-02-18";"MAST";41.96;4895
8075;"STO";"2005-02-18";"OTHE";20.51;4113
8076;"TEL";"2005-02-18";"OTHE";27.97;6626
8077;"TEL";"2005-02-19";"OTHE";39.36;6627
8078;"STO";"2005-02-19";"VISA";37.07;6628
8079;"TEL";"2005-02-19";"AMEX";62.45;4921
8080;"INT";"2005-02-19";"AMEX";23.26;2442
8081;"TEL";"2005-02-19";"OTHE";48.15;3214
8082;"INT";"2005-02-19";"MAST";41.04;1300
8083;"STO";"2005-02-19";"CHEC";22.7;2621
8084;"TEL";"2005-02-19";"CHEC";18.5;6629
8085;"TEL";"2005-02-19";"OTHE";22.79;6630
8086;"INT";"2005-02-19";"AMEX";20.51;6631
8087;"STO";"2005-02-19";"MAST";95.32;6632
8088;"STO";"2005-02-19";"MAST";22.02;3501
8089;"INT";"2005-02-19";"OTHE";50.39;5939
8090;"STO";"2005-02-19";"CASH";289.72;1838
8091;"STO";"2005-02-19";"AMEX";20.78;4109
8092;"TEL";"2005-02-19";"VISA";15.96;6633
8093;"TEL";"2005-02-19";"AMEX";118.76;2855
8094;"STO";"2005-02-19";"OTHE";15.96;6634
8095;"STO";"2005-02-19";"AMEX";25.36;6635
8096;"INT";"2005-02-19";"MAST";17.3;5181
8097;"STO";"2005-02-19";"CHEC";25.36;6636
8098;"TEL";"2005-02-19";"AMEX";22.79;6637
8099;"TEL";"2005-02-19";"MAST";48.36;6638
8100;"TEL";"2005-02-19";"MAST";23.03;6639
8101;"TEL";"2005-02-19";"CHEC";17.3;6640
8102;"TEL";"2005-02-19";"VISA";20.51;1697
8103;"TEL";"2005-02-19";"AMEX";17.1;2834
8104;"STO";"2005-02-19";"MAST";22.79;2037
8105;"STO";"2005-02-21";"CHEC";31.14;1015
8106;"STO";"2005-02-21";"AMEX";53.63;6641
8107;"TEL";"2005-02-21";"AMEX";29.63;1727
8108;"INT";"2005-02-21";"MAST";18.64;3079
8109;"STO";"2005-02-21";"MAST";89.82;6642
8110;"INT";"2005-02-21";"CHEC";25.36;4709
8111;"STO";"2005-02-21";"AMEX";13.67;6643
8112;"INT";"2005-02-21";"OTHE";69.96;3616
8113;"TEL";"2005-02-21";"AMEX";38.75;6644
8114;"STO";"2005-02-21";"OTHE";22.79;6645
8115;"INT";"2005-02-21";"VISA";20.78;6646
8116;"STO";"2005-02-21";"MAST";52.42;6647
8117;"TEL";"2005-02-21";"VISA";47.17;1449
8118;"STO";"2005-02-21";"OTHE";28.98;6182
8119;"INT";"2005-02-21";"OTHE";20.51;3154
8120;"STO";"2005-02-21";"VISA";15.96;6648
8121;"STO";"2005-02-21";"MAST";30.3;4754
8122;"INT";"2005-02-21";"OTHE";19.3;1562
8123;"INT";"2005-02-21";"AMEX";22.12;3099
8124;"INT";"2005-02-22";"CHEC";20.58;6649
8125;"TEL";"2005-02-22";"AMEX";308.73;2800
8126;"INT";"2005-02-22";"OTHE";89.83;6272
8127;"STO";"2005-02-22";"AMEX";13.97;6650
8128;"STO";"2005-02-22";"OTHE";45.87;1462
8129;"STO";"2005-02-22";"OTHE";48.68;1625
8130;"STO";"2005-02-22";"OTHE";22.79;5862
8131;"TEL";"2005-02-22";"CHEC";44.1;6651
8132;"STO";"2005-02-22";"OTHE";15.96;6652
8133;"INT";"2005-02-22";"VISA";25.36;3574
8134;"INT";"2005-02-22";"CHEC";45.82;6653
8135;"INT";"2005-02-22";"CHEC";60.05;5515
8136;"TEL";"2005-02-22";"OTHE";25.08;6654
8137;"STO";"2005-02-22";"CASH";43.3;1032
8138;"INT";"2005-02-22";"MAST";45.87;6655
8139;"STO";"2005-02-22";"AMEX";15.96;5019
8140;"INT";"2005-02-22";"MAST";20.78;6656
8141;"INT";"2005-02-22";"AMEX";18.64;2568
8142;"INT";"2005-02-22";"VISA";37.07;3300
8143;"STO";"2005-02-22";"MAST";18.5;6657
8144;"STO";"2005-02-22";"AMEX";15.96;6658
8145;"STO";"2005-02-22";"CHEC";20.98;6659
8146;"TEL";"2005-02-22";"VISA";50.44;6660
8147;"STO";"2005-02-23";"CHEC";65.92;3679
8148;"TEL";"2005-02-23";"AMEX";80.26;6532
8149;"TEL";"2005-02-23";"AMEX";113.29;1324
8150;"TEL";"2005-02-23";"MAST";12.83;5551
8151;"INT";"2005-02-23";"AMEX";20.51;6661
8152;"STO";"2005-02-23";"CHEC";136.56;3104
8153;"STO";"2005-02-23";"AMEX";34.6;1405
8154;"STO";"2005-02-23";"OTHE";20.78;6662
8155;"INT";"2005-02-23";"OTHE";20.51;6663
8156;"INT";"2005-02-23";"AMEX";13.97;4980
8157;"INT";"2005-02-23";"OTHE";91.24;5619
8158;"INT";"2005-02-23";"MAST";20.51;4241
8159;"TEL";"2005-02-23";"CHEC";28.51;5938
8160;"STO";"2005-02-23";"VISA";22.79;4249
8161;"INT";"2005-02-23";"AMEX";20.51;6664
8162;"STO";"2005-02-23";"AMEX";22.79;1858
8163;"TEL";"2005-02-23";"AMEX";50.15;6665
8164;"INT";"2005-02-23";"VISA";20.58;4756
8165;"INT";"2005-02-23";"AMEX";20.98;1236
8166;"INT";"2005-02-23";"OTHE";44.0;3968
8167;"TEL";"2005-02-24";"CHEC";25.08;6666
8168;"INT";"2005-02-24";"OTHE";22.79;6407
8169;"STO";"2005-02-24";"MAST";70.97;6667
8170;"STO";"2005-02-24";"CHEC";25.63;6668
8171;"INT";"2005-02-24";"CHEC";47.87;6209
8172;"STO";"2005-02-24";"MAST";64.99;6669
8173;"TEL";"2005-02-24";"CHEC";22.12;4758
8174;"TEL";"2005-02-24";"MAST";48.48;5538
8175;"STO";"2005-02-24";"MAST";22.02;6670
8176;"TEL";"2005-02-24";"OTHE";27.97;4762
8177;"INT";"2005-02-24";"AMEX";20.58;6671
8178;"TEL";"2005-02-24";"CHEC";25.36;1675
8179;"INT";"2005-02-24";"AMEX";18.38;6672
8180;"TEL";"2005-02-24";"VISA";25.36;2626
8181;"INT";"2005-02-24";"VISA";27.58;6673
8182;"INT";"2005-02-24";"OTHE";81.6;2180
8183;"STO";"2005-02-24";"CHEC";48.11;1282
8184;"STO";"2005-02-24";"VISA";45.82;5264
8185;"INT";"2005-02-24";"MAST";25.08;4014
8186;"INT";"2005-02-24";"OTHE";16.31;1532
8187;"INT";"2005-02-24";"AMEX";66.58;5479
8188;"INT";"2005-02-24";"MAST";12.83;5222
8189;"STO";"2005-02-24";"CHEC";25.08;6674
8190;"TEL";"2005-02-24";"OTHE";30.3;6675
8191;"STO";"2005-02-24";"OTHE";11.39;6676
8192;"INT";"2005-02-24";"MAST";20.51;6677
8193;"STO";"2005-02-24";"CASH";41.96;1773
8194;"TEL";"2005-02-24";"VISA";15.96;5531
8195;"STO";"2005-02-24";"AMEX";50.39;1013
8196;"INT";"2005-02-25";"OTHE";43.02;6678
8197;"TEL";"2005-02-25";"MAST";34.97;3587
8198;"STO";"2005-02-25";"MAST";25.63;6679
8199;"STO";"2005-02-25";"CHEC";25.36;2416
8200;"INT";"2005-02-25";"MAST";38.77;5319
8201;"INT";"2005-02-25";"VISA";12.83;6317
8202;"INT";"2005-02-25";"MAST";25.36;3976
8203;"TEL";"2005-02-25";"MAST";25.36;6680
8204;"INT";"2005-02-25";"MAST";37.06;6607
8205;"STO";"2005-02-25";"MAST";58.57;6681
8206;"STO";"2005-02-25";"MAST";16.03;1287
8207;"STO";"2005-02-25";"CHEC";73.51;3436
8208;"TEL";"2005-02-25";"MAST";49.74;3762
8209;"INT";"2005-02-25";"CHEC";37.21;6682
8210;"TEL";"2005-02-25";"OTHE";12.83;6555
8211;"INT";"2005-02-25";"VISA";18.64;6683
8212;"TEL";"2005-02-25";"MAST";50.76;6684
8213;"INT";"2005-02-25";"OTHE";50.76;6685
8214;"INT";"2005-02-25";"VISA";22.7;6686
8215;"TEL";"2005-02-25";"MAST";51.84;6687
8216;"TEL";"2005-02-26";"VISA";16.31;1428
8217;"STO";"2005-02-26";"MAST";15.96;6688
8218;"INT";"2005-02-26";"MAST";51.86;6689
8219;"STO";"2005-02-26";"CASH";28.98;6690
8220;"STO";"2005-02-26";"AMEX";27.97;5214
8221;"INT";"2005-02-26";"VISA";16.03;6107
8222;"TEL";"2005-02-26";"OTHE";50.15;3794
8223;"TEL";"2005-02-26";"MAST";41.03;5324
8224;"INT";"2005-02-26";"OTHE";32.24;6691
8225;"TEL";"2005-02-26";"VISA";38.39;5582
8226;"STO";"2005-02-26";"OTHE";18.64;6692
8227;"TEL";"2005-02-26";"AMEX";20.51;6693
8228;"TEL";"2005-02-26";"OTHE";17.3;1137
8229;"INT";"2005-02-26";"OTHE";48.9;6694
8230;"INT";"2005-02-26";"CASH";13.97;1905
8231;"STO";"2005-02-26";"OTHE";23.93;5056
8232;"INT";"2005-02-26";"CHEC";63.84;6695
8233;"TEL";"2005-02-26";"VISA";18.64;6696
8234;"TEL";"2005-02-26";"OTHE";30.3;6697
8235;"STO";"2005-02-26";"OTHE";45.58;5896
8236;"STO";"2005-02-26";"AMEX";65.87;4022
8237;"STO";"2005-02-26";"MAST";22.79;6698
8238;"TEL";"2005-02-26";"VISA";15.96;6130
8239;"STO";"2005-02-26";"MAST";22.79;2933
8240;"INT";"2005-02-26";"MAST";12.83;6699
8241;"STO";"2005-02-26";"MAST";22.79;2773
8242;"STO";"2005-02-26";"MAST";123.37;5891
8243;"TEL";"2005-02-28";"CHEC";123.84;6700
8244;"INT";"2005-02-28";"MAST";23.03;6701
8245;"STO";"2005-02-28";"OTHE";13.97;6702
8246;"TEL";"2005-02-28";"VISA";25.08;6433
8247;"TEL";"2005-02-28";"MAST";57.84;6703
8248;"TEL";"2005-02-28";"AMEX";22.51;6704
8249;"STO";"2005-02-28";"CHEC";30.3;6705
8250;"STO";"2005-02-28";"MAST";34.2;2728
8251;"STO";"2005-02-28";"AMEX";20.78;6706
8252;"INT";"2005-02-28";"VISA";20.78;5201
8253;"TEL";"2005-02-28";"MAST";54.04;3822
8254;"TEL";"2005-02-28";"VISA";47.48;1424
8255;"STO";"2005-02-28";"AMEX";32.61;6707
8256;"INT";"2005-02-28";"OTHE";27.97;6302
8257;"STO";"2005-02-28";"OTHE";56.99;2974
8258;"INT";"2005-02-28";"AMEX";35.81;6708
8259;"INT";"2005-02-28";"OTHE";18.5;2530
8260;"INT";"2005-03-01";"MAST";20.58;6709
8261;"INT";"2005-03-01";"OTHE";18.64;6710
8262;"INT";"2005-03-01";"OTHE";65.58;6263
8263;"INT";"2005-03-01";"CHEC";45.58;6711
8264;"TEL";"2005-03-01";"AMEX";82.68;6712
8265;"STO";"2005-03-01";"OTHE";41.03;6713
8266;"TEL";"2005-03-01";"CHEC";138.98;1830
8267;"STO";"2005-03-01";"MAST";46.14;6714
8268;"STO";"2005-03-01";"OTHE";86.25;6715
8269;"INT";"2005-03-01";"CHEC";86.69;6716
8270;"INT";"2005-03-01";"MAST";12.83;6717
8271;"INT";"2005-03-01";"MAST";20.51;1283
8272;"STO";"2005-03-01";"VISA";58.3;6718
8273;"TEL";"2005-03-01";"AMEX";20.51;5515
8274;"INT";"2005-03-01";"OTHE";22.7;6719
8275;"INT";"2005-03-01";"OTHE";45.61;6367
8276;"STO";"2005-03-01";"CASH";28.98;2052
8277;"TEL";"2005-03-01";"CHEC";25.63;6720
8278;"TEL";"2005-03-01";"AMEX";48.15;5570
8279;"STO";"2005-03-01";"OTHE";25.36;6721
8280;"INT";"2005-03-01";"OTHE";22.02;6722
8281;"INT";"2005-03-01";"VISA";25.08;3606
8282;"TEL";"2005-03-01";"AMEX";18.64;3322
8283;"STO";"2005-03-01";"OTHE";34.97;2567
8284;"STO";"2005-03-01";"VISA";30.3;6723
8285;"TEL";"2005-03-01";"AMEX";53.33;6724
8286;"STO";"2005-03-01";"MAST";47.8;5596
8287;"INT";"2005-03-01";"CHEC";21.67;5853
8288;"INT";"2005-03-01";"MAST";38.99;5337
8289;"STO";"2005-03-01";"AMEX";54.79;6725
8290;"STO";"2005-03-01";"OTHE";21.67;6726
8291;"TEL";"2005-03-01";"CHEC";21.67;5988
8292;"TEL";"2005-03-01";"MAST";15.24;6727
8293;"TEL";"2005-03-02";"AMEX";70.64;6105
8294;"INT";"2005-03-02";"AMEX";35.79;3373
8295;"STO";"2005-03-02";"OTHE";11.39;2756
8296;"TEL";"2005-03-02";"AMEX";22.12;3418
8297;"TEL";"2005-03-02";"AMEX";25.36;1730
8298;"INT";"2005-03-02";"AMEX";29.88;3683
8299;"TEL";"2005-03-02";"MAST";22.79;6728
8300;"TEL";"2005-03-02";"VISA";32.24;6729
8301;"TEL";"2005-03-02";"AMEX";20.51;6730
8302;"TEL";"2005-03-02";"OTHE";41.52;6488
8303;"STO";"2005-03-02";"MAST";41.01;6731
8304;"TEL";"2005-03-02";"OTHE";22.12;6732
8305;"STO";"2005-03-02";"MAST";15.96;6733
8306;"INT";"2005-03-02";"OTHE";58.3;2990
8307;"INT";"2005-03-02";"OTHE";87.18;6081
8308;"STO";"2005-03-02";"OTHE";16.31;3878
8309;"INT";"2005-03-02";"OTHE";25.6;6734
8310;"TEL";"2005-03-02";"OTHE";22.16;6735
8311;"INT";"2005-03-02";"CHEC";61.8;2144
8312;"TEL";"2005-03-02";"CHEC";17.3;6736
8313;"STO";"2005-03-02";"MAST";27.97;1976
8314;"TEL";"2005-03-02";"AMEX";30.3;2279
8315;"STO";"2005-03-02";"MAST";62.94;5136
8316;"TEL";"2005-03-02";"VISA";22.79;3051
8317;"TEL";"2005-03-02";"AMEX";33.34;3581
8318;"STO";"2005-03-02";"AMEX";37.07;6737
8319;"TEL";"2005-03-02";"AMEX";53.35;6707
8320;"TEL";"2005-03-02";"OTHE";25.08;2249
8321;"INT";"2005-03-02";"OTHE";15.96;6640
8322;"STO";"2005-03-02";"MAST";50.15;4539
8323;"INT";"2005-03-02";"OTHE";29.63;6738
8324;"INT";"2005-03-02";"AMEX";48.33;3678
8325;"TEL";"2005-03-02";"AMEX";25.36;6739
8326;"STO";"2005-03-02";"AMEX";26.66;3101
8327;"TEL";"2005-03-02";"MAST";41.29;1917
8328;"INT";"2005-03-02";"OTHE";25.63;5743
8329;"STO";"2005-03-03";"AMEX";26.66;6740
8330;"TEL";"2005-03-03";"AMEX";68.42;5614
8331;"INT";"2005-03-03";"VISA";50.37;5402
8332;"INT";"2005-03-03";"CHEC";25.08;6741
8333;"INT";"2005-03-03";"AMEX";25.36;3328
8334;"STO";"2005-03-03";"AMEX";23.03;2088
8335;"INT";"2005-03-03";"MAST";41.43;6019
8336;"TEL";"2005-03-03";"MAST";50.76;6742
8337;"STO";"2005-03-03";"MAST";30.3;6743
8338;"TEL";"2005-03-03";"AMEX";53.63;6744
8339;"TEL";"2005-03-03";"AMEX";18.22;6745
8340;"STO";"2005-03-03";"MAST";22.02;6746
8341;"STO";"2005-03-03";"OTHE";17.1;2780
8342;"STO";"2005-03-03";"CHEC";44.16;4457
8343;"INT";"2005-03-03";"OTHE";167.68;4521
8344;"TEL";"2005-03-03";"VISA";64.74;3264
8345;"TEL";"2005-03-03";"AMEX";53.63;5495
8346;"TEL";"2005-03-03";"MAST";55.64;1941
8347;"INT";"2005-03-03";"OTHE";28.79;6747
8348;"STO";"2005-03-03";"OTHE";11.39;3895
8349;"INT";"2005-03-03";"AMEX";22.79;6748
8350;"TEL";"2005-03-03";"OTHE";37.27;4297
8351;"TEL";"2005-03-03";"VISA";41.96;4591
8352;"TEL";"2005-03-03";"OTHE";25.36;6655
8353;"INT";"2005-03-03";"VISA";15.96;6749
8354;"TEL";"2005-03-03";"VISA";43.57;4005
8355;"STO";"2005-03-03";"AMEX";25.36;6750
8356;"TEL";"2005-03-03";"CHEC";20.51;2010
8357;"STO";"2005-03-03";"CHEC";56.58;6404
8358;"STO";"2005-03-03";"AMEX";20.98;6751
8359;"STO";"2005-03-04";"VISA";27.58;5124
8360;"TEL";"2005-03-04";"OTHE";22.04;6752
8361;"INT";"2005-03-04";"VISA";136.75;6753
8362;"TEL";"2005-03-04";"AMEX";70.69;6754
8363;"INT";"2005-03-04";"VISA";50.99;6755
8364;"INT";"2005-03-04";"MAST";46.14;6756
8365;"INT";"2005-03-04";"MAST";87.81;4437
8366;"STO";"2005-03-04";"VISA";22.12;6757
8367;"STO";"2005-03-04";"AMEX";27.97;1547
8368;"INT";"2005-03-04";"CHEC";25.6;6758
8369;"TEL";"2005-03-04";"CHEC";43.57;6759
8370;"TEL";"2005-03-04";"MAST";23.03;6760
8371;"TEL";"2005-03-04";"OTHE";22.79;3831
8372;"INT";"2005-03-04";"MAST";52.7;6761
8373;"INT";"2005-03-04";"MAST";38.08;6762
8374;"STO";"2005-03-04";"AMEX";25.08;1740
8375;"TEL";"2005-03-04";"MAST";34.48;4810
8376;"INT";"2005-03-04";"AMEX";13.86;1536
8377;"STO";"2005-03-04";"OTHE";32.24;5285
8378;"STO";"2005-03-04";"CHEC";67.61;1340
8379;"INT";"2005-03-04";"MAST";41.02;6763
8380;"INT";"2005-03-04";"AMEX";6.84;6451
8381;"STO";"2005-03-04";"OTHE";29.16;3151
8382;"TEL";"2005-03-04";"OTHE";14.83;3624
8383;"TEL";"2005-03-04";"CASH";38.46;2413
8384;"INT";"2005-03-04";"CHEC";40.61;6764
8385;"INT";"2005-03-04";"MAST";20.98;6738
8386;"INT";"2005-03-04";"AMEX";25.63;2438
8387;"INT";"2005-03-04";"OTHE";27.58;6765
8388;"INT";"2005-03-05";"CHEC";23.03;2909
8389;"INT";"2005-03-05";"OTHE";41.96;6293
8390;"INT";"2005-03-05";"CHEC";76.81;3849
8391;"STO";"2005-03-05";"AMEX";22.79;4115
8392;"INT";"2005-03-05";"AMEX";54.79;1239
8393;"INT";"2005-03-05";"OTHE";53.63;6766
8394;"INT";"2005-03-05";"MAST";22.79;6767
8395;"TEL";"2005-03-05";"MAST";20.51;4979
8396;"STO";"2005-03-05";"VISA";61.57;2314
8397;"STO";"2005-03-05";"VISA";51.0;6768
8398;"TEL";"2005-03-05";"AMEX";15.96;4862
8399;"INT";"2005-03-05";"CHEC";23.03;6769
8400;"TEL";"2005-03-05";"MAST";22.79;3560
8401;"INT";"2005-03-05";"VISA";44.91;1928
8402;"TEL";"2005-03-05";"AMEX";22.79;6717
8403;"TEL";"2005-03-05";"VISA";24.52;6770
8404;"INT";"2005-03-05";"OTHE";43.81;1488
8405;"INT";"2005-03-05";"VISA";22.79;6771
8406;"TEL";"2005-03-05";"OTHE";48.8;6772
8407;"TEL";"2005-03-05";"MAST";64.3;3822
8408;"TEL";"2005-03-07";"AMEX";23.3;6773
8409;"STO";"2005-03-07";"MAST";68.42;6774
8410;"TEL";"2005-03-07";"OTHE";22.79;5472
8411;"TEL";"2005-03-07";"VISA";15.24;4365
8412;"STO";"2005-03-07";"MAST";70.97;3659
8413;"STO";"2005-03-07";"AMEX";43.72;4212
8414;"TEL";"2005-03-07";"VISA";48.2;6775
8415;"STO";"2005-03-07";"AMEX";44.46;6776
8416;"STO";"2005-03-07";"MAST";45.87;4373
8417;"TEL";"2005-03-07";"VISA";20.78;2992
8418;"STO";"2005-03-07";"MAST";22.51;5693
8419;"TEL";"2005-03-07";"OTHE";106.57;6777
8420;"STO";"2005-03-07";"MAST";22.79;5219
8421;"INT";"2005-03-07";"VISA";25.08;3293
8422;"INT";"2005-03-07";"VISA";25.08;6778
8423;"INT";"2005-03-07";"OTHE";35.15;4351
8424;"TEL";"2005-03-07";"VISA";25.91;6779
8425;"INT";"2005-03-07";"OTHE";25.36;6780
8426;"STO";"2005-03-07";"OTHE";27.36;6552
8427;"TEL";"2005-03-07";"CHEC";29.63;4572
8428;"INT";"2005-03-07";"MAST";18.64;4420
8429;"STO";"2005-03-07";"VISA";49.29;3411
8430;"TEL";"2005-03-07";"CASH";27.97;2075
8431;"TEL";"2005-03-07";"OTHE";23.03;6781
8432;"STO";"2005-03-07";"OTHE";27.36;3207
8433;"STO";"2005-03-07";"MAST";29.61;6782
8434;"INT";"2005-03-07";"OTHE";22.7;6783
8435;"TEL";"2005-03-08";"AMEX";18.64;6784
8436;"TEL";"2005-03-08";"VISA";53.63;6785
8437;"TEL";"2005-03-08";"AMEX";34.2;6786
8438;"TEL";"2005-03-08";"AMEX";44.95;4034
8439;"STO";"2005-03-08";"CASH";25.36;6787
8440;"STO";"2005-03-08";"AMEX";22.12;5207
8441;"TEL";"2005-03-08";"AMEX";20.51;6788
8442;"TEL";"2005-03-08";"CHEC";20.58;5441
8443;"INT";"2005-03-08";"VISA";22.79;6274
